215604	34.7394	70.8814
110365	33.0075	69.2365
218113	32.6123	68.1681
248963	33.9078	69.5712
17335	30.4163	63.3451
487695	39.8667	45.3279
206230	34.4184	69.303
74578	32.234	68.9458
241971	33.2677	69.7992
440939	39.901	46.8477
245469	35.5669	71.219
229728	34.8114	68.1843
122316	34.3175	69.8651
199986	33.4689	69.8883
7836	25.2678	55.3055
38368	34.8185	63.9376
173370	34.6152	66.2757
389285	33.6107	-0.228404
178822	33.4371	69.0326
188468	34.8501	69.6513
42105	34.473	64.0553
252271	34.7621	66.2
418549	40.4791	49.0288
161896	34.3736	64.6182
387385	34.0756	1.96696
437356	40.5256	48.8568
300872	32.4071	66.3302
311705	31.8609	67.5533
374411	32.9577	1.04534
449202	41.056	19.7992
448059	40.2833	20.6167
339941	32.0339	68.7038
66628	34.4397	65.4529
416097	36.2399	0.487569
95965	34.818	65.9233
326825	33.0837	66.8016
410854	36.3667	0.916667
302196	33.5142	69.0732
401401	35.4653	4.49476
159889	33.9755	67.1417
250197	35.021	71.3218
396796	34.6501	0.160448
389616	33.3224	3.32674
122438	32.7171	65.0132
346704	35.3998	70.9468
147377	35.9481	68.6128
403665	35.2398	4.64554
269999	34.7427	68.637
286584	34.2037	69.1423
89552	34.5327	64.4554
458465	40.1144	19.8936
328691	34.5194	69.0344
341821	34.5129	69.206
134003	33.3666	68.6184
240509	35.223	71.486
236270	34.2022	66.4107
78420	34.809	68.0237
48445	33.1209	64.6519
297898	32.9649	66.7905
452833	42.1006	19.7258
247569	31.0253	66.6068
253021	34.8812	66.0927
49759	33.0765	64.5845
64122	33.6833	66.5079
176179	33.3507	69.4888
145725	35.3968	68.6092
390946	29.8932	-0.741543
336958	36.988	66.148
197843	32.5298	63.5637
299411	34.5591	62.9902
3909	24.0655	54.8905
197965	33.427	69.7823
446129	41.0656	19.7808
143450	35.9181	67.9998
320401	37.0733	68.7496
299898	35.558	68.41
40749	34.0364	64.2086
231131	36.9702	73.1487
76958	33.3856	66.8095
327334	33.4665	68.1914
320681	37.3695	70.902
285349	34.5563	68.2162
163086	33.4827	61.6805
412427	35.7245	0.277851
419350	39.9448	49.388
153521	35.9526	66.4488
398619	35.7987	3.16408
4834	24.9153	55.7356
201964	33.1514	67.5067
203581	33.1873	67.5582
207589	33.5219	67.2128
449535	41.0031	20.2281
206524	34.6282	64.5506
257349	33.6051	70.177
20718	31.1416	65.6812
132629	34.6875	68.0393
152996	37.0951	69.2756
161589	37.4505	69.945
469585	39.7744	45.6006
350841	34.3159	2.70881
210923	35.188	67.6556
223419	34.1291	62.2969
298728	31.4986	67.2209
164116	37.3814	70.1745
116791	32.1649	63.3102
126194	34.3956	68.8662
213936	35.0867	67.9737
157541	32.1176	64.929
107247	33.0028	64.3808
40820	34.2648	64.1373
484874	40.3625	44.6125
177853	33.3257	61.9344
326167	37.4653	70.5961
397885	36.5	1.93333
97341	31.867	62.4014
2505	24.11	55.6333
58467	35.3621	69.5213
245885	34.1413	69.5448
250198	35.021	71.3218
10357	35.0167	69.3167
199389	33.4277	67.3969
457789	42.1206	19.4756
209814	33.4866	67.4184
155838	35.7356	68.9155
465060	41.7667	20.0833
473394	39.9737	45.1029
38389	33.9649	65.1972
367982	36.0523	1.684
142045	32.9117	67.5225
15039	32.6364	65.0261
468745	40.8233	19.8199
352969	36.7786	3.60667
481317	39.6473	45.7945
274537	36.5545	67.6988
267007	35.9131	64.7866
105173	36.3495	64.9076
150653	36.0785	70.2668
480945	39.6321	45.8681
12636	31.7323	67.3822
257901	34.2772	66.1482
28826	33.8083	65.121
4574	25.7977	55.9803
435752	40.46	46.8913
104918	36.0314	64.355
152382	34.0262	67.4626
283018	34.29	68.0514
107421	33.96	68.4554
210850	37.1694	67.3158
278826	34.6936	66.7222
357620	36.1961	2.89083
464066	41.9981	19.3869
478216	39.4487	46.1501
72394	33.85	64.2759
180944	34.2397	70.3159
383976	35.2011	1.09929
287380	34.6873	68.994
404261	36.5445	4.01241
422367	40.0319	46.2595
162423	33.307	62.164
53370	35.9068	64.6417
187328	34.8442	71.0137
381093	35.4193	0.971965
156261	31.8178	64.6241
175709	33.8348	65.8289
162691	37.356	69.7282
423269	40.8333	48.1667
30804	32.7881	66.1616
313346	33.0838	66.8429
161199	36.5184	67.6497
43442	32.5864	67.435
321169	35.8206	66.5194
190026	34.8404	70.5145
290875	34.1835	65.3268
263986	33.5762	70.0493
44866	33.3539	65.3285
443258	39.5833	46.8333
296926	33.0324	64.735
152288	36.6881	69.5258
161170	34.8127	69.6689
82816	32.7906	68.0566
259831	34.8617	66.6929
375161	35.673	-0.863406
310954	36.738	66.8195
82150	32.7143	68.526
63167	36.153	70.6693
201995	33.4525	69.8732
369528	36.4681	5.57306
467429	40.9765	19.5824
374284	32.9167	1.58333
281876	34.046	66.3803
270721	38.4086	71.0384
68676	34.3322	65.9797
170030	33.9594	63.5612
426983	41.3558	46.7798
244383	33.4353	64.7704
82647	31.8446	68.0662
107237	33.6167	64.6575
25113	31.9307	65.8262
145915	35.7734	67.7459
268438	33.4499	70.087
68553	34.0318	65.6174
467085	40.9313	19.5909
208386	33.5454	67.9604
359429	35.6296	0.643076
480993	39.5279	45.9779
3178	23.4135	55.1957
309749	33.91	66.5814
284984	34.6167	68.1249
398325	36.7333	2.85667
220844	34.3615	61.9745
117722	33.4581	69.3776
165220	34.3755	64.7988
103066	32.8436	69.0441
178602	33.4585	69.0103
490230	40.3501	44.3223
409095	35.9992	0.518206
130519	35.6111	67.9056
116746	34.4567	66.5531
133509	36.9305	67.0205
11867	31.5382	67.379
398621	35.778	3.21727
404231	36.069	6.5466
80541	35.5299	67.5668
318576	35.3961	61.3585
88199	32.1407	66.5085
74849	34.2133	71.0658
151145	34.2459	67.2218
438299	40.6497	46.8484
99960	33.2081	69.2541
297061	32.0831	67.7911
456659	40.4289	20.1014
411375	35.8894	1.20846
21132	32.6584	65.538
414970	35.0499	0.320797
277866	34.2198	66.5624
9189	24.4258	54.4691
418146	40.3953	49.8822
337540	34.538	69.2351
44095	32.1078	62.9301
323536	38.429	70.9283
65445	33.9313	66.4063
161819	31.7313	65.6909
238678	32.8499	67.0087
411373	35.8933	1.18653
340419	33.5222	64.8209
235972	34.1706	66.2509
77454	35.3914	67.4181
470939	40.1545	44.0382
352717	35.4403	0.493056
210964	35.1828	67.8708
232728	31.6975	64.3939
8326	25.2022	55.2612
365118	35.4153	0.945894
313270	31.412	67.2961
76824	35.2313	66.2962
203242	34.6486	69.5807
138041	34.0216	67.5264
227971	30.8683	66.2879
148602	35.596	66.4791
238003	31.8013	66.5495
274954	34.9128	68.5972
112325	34.9235	64.9627
399300	36.5179	4.3576
296087	34.1511	66.8671
277218	34.2096	69.092
184230	34.9168	70.0952
305275	33.9183	68.1999
202428	34.5123	69.7415
271692	34.5934	67.7967
349371	37.4098	65.6968
33025	32.6963	66.8173
87062	34.4848	68.3987
261112	34.9103	68.8585
271705	34.5891	67.7965
5497	24.02	51.735
351456	31.9055	-2.34566
257599	32.7269	67.637
82952	31.9747	68.0534
79380	35.2864	66.2288
360241	35.7519	0.25262
43838	32.5804	67.4914
312109	34.3399	69.3176
368565	35.272	2.22708
408957	36.1172	2.65762
375301	36.8333	7.75745
195315	32.8308	67.8429
362122	36.9125	6.60306
20407	32.7438	67.2065
423284	38.889	48.2262
17788	31.6541	64.9466
8332	25.0235	55.0402
448163	40.5644	20.3703
372973	27.8562	6.6159
407633	35.9553	3.96219
251312	34.9644	68.0106
157255	36.3271	66.7135
341786	33.9297	64.8299
306512	33.977	68.068
359681	35.2179	0.487172
120542	31.7357	61.3916
405805	36.6049	4.76086
142632	36.0008	70.3364
207603	33.5112	67.5304
173982	35.3241	65.6402
164259	34.2768	62.3964
455962	40.9142	19.8894
32499	32.5294	66.8655
171783	35.3886	66.4068
288836	34.4012	68.1945
111881	34.3412	63.3171
39086	34.124	64.2106
332675	34.5277	69.1309
173912	35.9938	65.9268
407652	35.4801	0.574729
491555	40.9571	43.8459
56278	36.0818	69.0494
110028	34.8456	64.6393
360741	35.9241	0.885365
76683	35.0455	71.0251
283237	34.3187	68.1506
128451	34.8927	69.7996
327877	33.374	68.0989
238462	31.4446	67.0225
8488	25.2636	55.2973
242571	31.8048	67.7438
239699	34.6925	70.9269
408602	36.0723	1.60062
334282	37.2112	71.4268
53272	35.597	68.654
25272	32.7686	64.7787
454823	40.487	20.3964
459078	40.6833	20.2333
167902	33.2805	63.0788
412351	35.6869	0.207242
382982	29.8889	0.287982
82086	35.9425	68.0155
375374	35.21	-0.266668
165407	33.6429	62.0352
253867	33.9636	69.6721
171274	34.8924	67.595
27210	33.6977	63.1156
292954	33.905	64.6604
253871	34.9989	70.4371
201123	32.9458	69.3562
450529	41.4567	19.8539
252490	34.6988	66.2795
257399	32.3551	65.2285
310482	36.8501	66.7261
120292	34.3024	69.5646
84007	34.3958	68.2611
100781	34.5894	65.4812
248745	32.4657	69.1155
411882	36.0192	1.71727
89168	32.5189	65.7645
7155	25.248	55.3553
404379	36.4833	2.91667
78789	32.9787	68.6887
415759	36.3291	1.98635
245722	29.6784	64.618
132062	32.8516	69.4464
441029	40.1817	46.9639
450470	40.9678	19.6853
341062	34.5069	69.2066
358856	36.2011	2.80722
369882	36.1011	3.29159
231109	36.0539	69.89
440940	39.901	46.8477
2244	24.7444	54.8614
146438	34.3782	64.293
444732	40.8678	20.3636
173516	34.5052	66.3243
173649	34.4069	66.1822
244748	35.291	71.0596
427389	40.4842	49.2582
374770	35.0469	-0.829454
445202	42.0161	19.4417
429801	41.0431	47.6292
382095	34.5837	2.08697
262745	34.5648	68.7315
57158	35.9747	69.2609
466100	40.5533	19.5318
113451	34.8722	63.4572
55825	35.7149	69.3618
134971	35.9809	68.4485
202617	35.306	63.5366
62981	34.6675	64.936
289272	34.087	68.11
281407	34.5615	68.8237
228662	30.7617	66.0402
284919	34.5245	68.0262
163391	34.2396	62.4201
176755	34.6482	70.197
242451	31.4707	67.2332
11518	30.5389	61.8147
285533	34.0476	68.764
362258	35.674	0.407474
485486	40.1945	44.3375
233537	34.3827	66.0012
364501	35.1838	0.953024
138988	32.9474	67.5395
185331	35.3272	70.2095
287942	34.512	68.9444
312635	35.3477	71.4255
180004	34.9275	70.3886
222392	35.1513	64.951
437330	40.2184	47.1556
132267	33.9452	67.2167
159258	34.712	69.0503
326486	33.4117	68.1704
395013	34.1	7.53333
459275	41.8511	20.1469
49575	33.215	64.701
15526	31.4343	62.8509
22164	32.7749	67.4797
427405	40.3898	49.0483
461005	40.6119	20.0328
328004	32.0663	67.501
223741	36.88	69.3166
492335	40.4181	43.8223
63731	33.731	66.6253
15721	31.9369	66.9079
405651	36.7501	5.08476
483345	40.0751	44.7529
8097	25.2655	55.3157
167091	32.7665	62.0408
275943	31.8431	68.7278
370354	34.8758	5.6693
159641	34.9045	69.0577
259402	34.4237	66.5589
484780	40.2653	44.6611
48551	33.3711	65.7649
194658	36.5911	68.8681
279783	34.3862	67.3334
111111	34.4059	62.0719
124584	33.0127	62.6777
252101	32.1737	61.003
298364	34.5397	68.2644
256852	32.4456	67.1833
161281	37.4822	70.2424
131914	34.0873	67.1289
401788	36.0391	3.666
370481	34.9502	6.3843
424348	40.5828	46.7253
167239	37.3615	70.3541
142567	36.9807	70.6325
358817	35.8024	0.619689
378166	27.8908	-7.84194
470572	40.7196	43.8273
332480	37.1015	68.8708
127489	34.8994	69.8517
284225	34.2361	68.3976
98127	35.0245	62.2955
40202	34.638	63.9847
24559	31.9583	65.9692
106222	33.5518	64.5431
207294	33.4274	67.0641
300500	33.716	61.0781
226501	36.9983	69.5909
116858	34.4625	66.5227
309827	33.865	66.6143
218342	31.6821	62.9904
408271	36.5273	1.74522
254408	34.0067	69.7125
248051	29.7036	64.0563
26444	33.1826	64.3306
378993	28.7534	-0.407752
250074	35.0101	71.4682
324809	34.4283	69.7599
142907	35.4735	66.5573
411356	36.1938	1.10958
206645	34.6106	64.623
294620	33.4105	68.5544
288898	34.0939	68.0242
138058	34.0243	67.541
461857	41.7778	19.8569
431466	40.7931	47.7746
246797	32.6542	69.1541
97011	33.2881	67.967
159023	31.538	65.845
329203	34.021	64.933
224499	36.6714	69.1163
443250	40.0791	48.3171
427328	41.7478	46.3454
264702	33.4561	70.0604
467807	40.4169	19.3575
283475	34.2219	68.5274
221918	32.6359	63.1395
25295	31.8378	65.8859
17038	31.6066	63.645
338777	35.5597	67.827
85044	34.3847	68.4582
478242	39.4389	46.2445
254110	36.2358	67.1458
339453	33.3139	66.8787
476215	40.0597	45.4695
30479	32.7239	66.4324
225508	36.225	69.0405
233353	31.325	66.532
105210	33.5588	64.6163
118340	32.3042	63.9333
394631	36.2887	6.0025
311856	32.4799	63.5434
412958	36.0247	1.65409
433454	40.3117	47.2416
199836	34.5228	69.5364
131803	34.2768	67.1136
121905	32.5105	62.0253
196559	33.4551	66.4919
471673	40.8768	45.4572
280930	34.6737	68.4359
32823	32.5931	66.2806
203236	34.6638	69.6059
474102	39.6055	45.4139
210076	33.1423	67.3355
217860	32.9272	68.2196
198897	35.2539	63.4727
612	17.1623	-61.8178
189704	34.7482	69.7489
467051	40.3246	19.4055
260512	34.892	66.7169
35542	32.1719	66.9307
59159	35.3357	69.6293
245816	29.8258	64.8405
39577	34.6079	63.726
398611	35.9498	3.2067
471956	40.0473	44.5501
312915	37.4204	71.492
374044	34.1151	0.0178931
212371	34.1671	70.1527
418126	38.7933	48.7664
492382	39.9431	44.9875
356927	35.5011	-0.42391
479905	39.2445	46.4195
162328	31.7187	65.6988
297443	30.9883	62.67
186805	34.0769	70.5588
44053	32.0969	64.16
419349	39.9448	49.388
133286	33.986	70.7129
22790	32.7828	64.1706
450201	42.2033	19.4531
166110	33.2986	62.1525
468886	41.5896	19.6115
431367	41.0946	47.1123
376184	34.5255	-0.383799
436671	40.2955	46.1211
380186	35.0544	1.1005
126722	34.8621	69.1907
133436	36.9005	67.1337
354301	30.7903	-4.04526
387232	32.3352	2.87115
411841	36.3186	1.90392
163383	34.2575	62.465
140112	30.344	64.2361
201340	33.9771	69.8183
311919	34.4581	70.0212
361991	35.8112	0.881851
21320	30.5229	63.7874
193024	34.7166	69.3549
81426	35.2794	66.1489
189368	33.3867	66.4657
435331	40.963	48.9625
188275	34.8842	69.6967
176337	35.0964	65.5053
347581	34.5494	69.002
485719	40.0569	44.4667
113065	33.9381	69.7311
141559	35.2408	68.1749
412130	35.5972	0.793195
246352	33.2813	69.889
407208	36.6329	5.82452
119319	32.8249	65.0301
162385	34.2722	64.8812
383158	27.7033	5.18022
57748	35.0538	69.2399
288494	34.4039	68.108
326891	37.9	71.3788
187859	35.0612	70.3921
415214	35.7266	0.963384
210252	31.4679	65.599
49222	33.1443	64.6838
309511	33.8824	66.4982
129154	33.1572	68.1395
212606	35.6061	65.2941
199545	35.3309	65.3415
330496	35.4199	69.3641
274447	34.3591	68.6217
68600	33.7025	63.4978
351814	36.7031	6.59556
467472	40.9179	19.5831
392885	32.8552	-0.355457
48246	33.4728	65.3127
159788	36.5451	67.4478
88225	32.4056	65.5849
467443	40.9662	19.581
14433	31.5117	67.2449
323866	38.3806	70.8151
87572	32.0911	65.7926
398851	35.951	7.51081
485921	40.1639	44.2917
83846	31.9941	66.7254
313123	37.6187	70.5349
112302	36.168	69.5951
246232	33.8318	69.9113
446204	40.6442	20.7131
170051	32.9571	63.0902
41788	34.3915	64.1123
30083	32.9507	66.8241
357908	35.0741	6.31974
206927	33.7395	67.574
240333	31.3157	67.0082
157055	36.8474	70.4123
266360	33.2853	69.5789
369489	36.5055	1.26871
119583	35.8004	67.2174
465907	40.0825	19.7834
207046	33.0608	67.4486
394031	30.9346	-3.54923
284429	34.2823	68.2849
308785	33.2542	68.0812
118488	36.3679	65.319
427240	41.4687	46.5158
106953	33.8804	68.4372
278277	34.9812	68.5072
265387	32.2359	69.21
81460	31.816	68.2279
42632	32.9649	67.3725
96317	34.6389	65.8787
411891	36.401	1.60306
441484	39.3427	47.0315
89300	34.5563	64.0926
2802	25.2368	55.3273
261669	34.0398	66.0365
201603	34.4336	62.4276
491893	40.7889	43.8375
214937	35.0745	70.8816
121576	34.2904	69.9753
283606	31.191	61.8377
245018	32.5304	66.495
229409	33.39	66.8977
490532	40.4515	44.3389
235276	31.5148	66.2824
386463	29.3833	0.333334
263956	33.4584	70.1567
111826	32.7253	69.1099
255971	34.5575	61.1682
479785	40.9139	44.8209
68797	34.071	65.6605
157064	36.9826	70.334
21203	31.2776	65.6858
127504	34.9527	69.7954
25477	32.701	64.3683
448441	40.2958	20.0192
234459	32.3932	66.6752
303753	32.8333	66.7567
220892	33.1295	68.3705
65841	33.7483	66.0812
346386	36.6811	66.7557
317207	34.4849	69.0784
227658	36.2998	70.7936
44856	33.5237	65.4786
156432	33.8451	67.741
473319	39.7861	45.1973
56450	35.1545	69.2028
358033	35.3094	5.74602
472276	39.8501	45.0529
271385	32.6857	68.238
479610	39.4459	46.1111
262944	34.4362	67.2081
266328	34.3991	71.0394
458942	40.6053	20.7447
10464	34.753	65.2333
8665	25.2691	55.2997
352469	36.7264	6.76083
24342	32.9313	64.8463
363354	35.1483	0.368056
358362	35.0782	0.127444
11192	32.8943	69.1759
432149	40.6708	48.0333
265351	33.1115	69.9178
32393	32.7343	66.8762
66718	34.0891	64.5923
290827	33.6379	64.5237
230759	30.0058	66.2698
51099	33.359	64.5445
101644	33.5745	68.1919
201573	33.1553	67.5008
359802	36.8372	6.63583
197952	33.4984	69.7633
25844	32.9333	64.4589
94521	34.0874	65.0749
485670	40.2751	44.7043
182275	34.6707	69.5251
74904	29.4833	63.4167
49181	33.5674	65.9546
290233	34.0569	66.843
297103	32.9512	62.8747
320567	33.8647	69.2208
26829	33.8996	63.2025
67111	33.0391	67.2851
336817	36.905	66.1834
485772	40.1695	44.2625
77573	32.8626	68.5925
345484	36.6767	70.934
95226	34.3767	62.3381
101916	33.7541	69.2965
215899	32.8394	68.2229
453589	40.7917	19.9783
355967	35.4118	0.337079
397973	36.6718	4.19177
226002	36.7376	69.1381
138285	34.2115	67.1491
214613	35.8067	65.8368
23893	32.3419	64.9455
118966	35.0264	69.5159
15637	31.8051	66.7307
368396	35.2606	4.63697
320540	33.8749	69.1408
375438	35.2415	-0.323296
316273	36.961	70.979
346383	36.6811	66.7557
219884	32.6245	62.4338
309005	33.801	68.2162
278583	34.1535	66.5042
44711	33.5447	65.6077
358187	35.5802	0.152949
75877	34.1496	64.9731
341815	34.5575	69.154
428677	41.0657	45.2964
345568	33.2495	61.7228
158848	37.4189	70.1741
272558	34.4414	68.5469
338401	37.072	70.7619
479283	39.4917	46.1903
367964	31.4662	5.61922
433628	39.6717	47.8576
331121	37.1943	68.8566
333788	34.5239	69.2582
394279	36.078	6.0523
437014	39.1189	46.8055
238823	34.834	70.0888
370206	34.853	5.73333
82360	32.773	68.2036
453437	42.2936	20.3964
394097	36.3667	6.38162
201328	33.3539	69.9496
469073	39.7137	19.9859
19481	29.5777	63.5177
271790	34.455	68.5573
101499	33.5894	64.0454
335752	33.1459	68.7557
125237	34.891	69.2573
71305	34.1801	65.9776
151821	35.141	66.2363
153742	34.124	67.4212
116017	33.6297	68.6529
17070	30.1711	62.688
472482	39.8139	45.0139
207754	33.2458	67.4983
445748	42.0503	19.4156
325111	34.4276	69.8306
366603	35.4673	0.757996
468228	40.5214	19.8413
170577	34.5286	66.0327
102871	33.5748	68.1941
343257	34.0303	64.3106
354127	35.8564	3.67257
433994	39.1555	48.2589
184106	34.0949	70.9534
255470	34.3792	66.5385
378069	26.477	4.5748
422930	39.1262	46.5579
132737	34.8421	69.1014
210354	33.0991	67.2876
133353	34.7773	69.8443
276759	34.7031	66.914
161604	37.3683	69.9206
352351	36.6726	6.55583
296238	31.8725	63.0323
433396	39.7036	46.8965
203772	33.1948	67.6416
139055	33.8668	67.0358
308555	33.6885	68.402
275078	34.9487	68.6574
40798	34.3855	64.2455
212223	35.6012	65.605
391094	35.0784	0.608623
57869	36.1241	69.1854
191766	34.0317	70.8544
348773	33.2142	68.7877
253539	33.9741	60.988
266802	34.3281	66.8607
465299	42.4303	19.9339
228832	31.9839	65.4796
187301	34.1648	70.62
75234	33.8109	66.9534
322011	37.4997	70.6122
48493	33.2512	65.1986
259150	32.9667	67.4504
13181	31.7056	67.1825
303961	34.4228	69.0836
387144	34.556	6.53155
186034	34.1433	70.7426
186624	34.1861	70.7002
104560	31.7612	64.043
69312	34.0366	65.7888
213305	32.6657	68.9404
16089	30.5078	62.8747
421661	38.5381	48.6536
16608	31.5637	64.4272
199407	33.387	67.4835
132497	35.4959	68.2179
398522	36.8333	4.21518
15027	33.3231	70.0689
407573	36.85	3.05333
439321	40.0186	46.9172
470109	40.7201	44.2068
55655	35.6412	69.5644
247113	34.7347	71.0291
168939	34.6456	66.2065
404427	37.053	7.26667
250577	30.1541	61.3904
185663	34.138	70.7512
376790	35.0346	-1.68465
229331	34.6302	66.8127
372966	26.5401	7.9464
201946	33.0777	67.5065
58406	35.7137	69.3205
421457	38.6763	48.8702
461098	41.7714	19.6703
314447	34.8647	69.6415
475343	39.7389	45.3293
355303	35.8889	0.764168
7545	25.5664	55.5597
411889	36.4152	1.58681
209788	33.0292	67.7744
76855	35.1765	66.3786
132259	36.4434	70.1743
468737	42.5994	19.6634
248441	34.1283	69.5251
391726	34.4519	0.76749
175208	32.0721	67.516
130860	34.831	69.2072
297312	34.954	64.0945
433094	40.2195	49.3495
45497	32.3671	62.4864
486555	40.1723	44.4987
410267	35.2325	0.503426
344012	34.3132	63.9297
483593	40.4417	44.5125
329128	34.6413	69.0189
5427	23.8109	52.8036
241232	35.9605	71.1171
21856	32.2974	64.9624
132139	33.038	68.0408
470564	41.1203	43.8103
394820	36.27	8.29446
334086	36.8305	66.8843
278893	34.4295	67.454
323341	33.3972	68.2581
52169	33.4447	64.794
100404	34.4151	65.611
55669	35.2088	69.3115
157398	31.5735	65.4284
107947	34.5512	65.877
467560	40.9911	19.5728
367184	36.5278	1.55274
427664	40.4361	49.9725
106880	34.3489	63.1794
92909	34.657	65.05
426027	41.4563	48.1875
5670	24.423	54.432
268116	34.4318	70.8749
63951	33.0589	66.4018
52904	33.3184	64.973
451135	40.3792	20.2031
109446	34.4155	66.7847
289384	34.0349	68.0266
368464	35.1416	1.91071
203383	34.5793	69.5328
280039	36.7907	68.767
204656	33.3511	67.0834
208808	33.7424	67.6921
271196	34.5137	67.8195
469371	42.4404	19.7854
340948	33.4785	63.4707
491682	40.3347	43.8181
371255	24.7885	9.76633
424957	41.6173	46.576
277639	34.2539	66.6658
444518	40.4686	20.1833
477127	40.1125	45.3333
378041	29.356	2.51033
7252	25.2746	55.365
141586	34.2975	67.0618
235913	34.4495	70.5802
224734	36.7781	69.3808
258696	34.2128	66.01
413499	36.3279	1.70913
331615	36.3528	70.7545
351603	36.6664	6.28417
346590	33.2844	69.6086
87207	32.2234	65.7598
369644	35.906	5.11172
410539	36.0208	2.4809
382973	29.2698	-0.361591
327841	33.4831	68.1708
269911	34.7041	68.5856
422279	39.5023	48.5876
446230	40.2133	19.9447
473292	39.7875	45.1737
209382	33.228	67.3285
157947	34.8469	69.0342
432026	40.9931	47.6044
230500	36.3318	70.0278
377244	22.5411	5.96101
29959	32.9048	66.4922
229247	33.3776	66.86
255560	29.6337	64.531
454917	41.4747	20.4258
13947	31.0417	66.3961
450004	40.8775	19.4908
189030	34.9668	70.8577
141914	35.5539	66.6868
207178	32.2771	62.4843
330617	33.3444	68.1936
377825	32.7667	7.48333
431913	40.0545	46.7228
96374	34.5629	65.9024
48313	34.4849	70.5509
270589	34.7332	68.6047
197903	33.107	68.0654
394901	36.6369	8.38806
107721	34.59	65.9918
74608	29.9278	64.2026
312505	35.532	70.8503
490692	40.4139	44.4945
402450	36.5579	3.68806
332338	36.7503	71.087
169959	34.2787	64.7793
105665	33.1732	67.8684
312694	33.9044	69.3832
379340	34.9441	2.13918
13538	31.6023	63.0191
1705	24.9592	52.3997
359765	31.6256	6.25889
390780	35.0654	0.643448
31666	32.7999	66.9603
96073	34.9198	64.0641
396265	34.912	7.33392
236505	31.8997	67.7805
352883	36.2858	2.78694
353330	35.2608	0.192779
425536	40.5419	47.0301
1858	23.7597	52.5192
67572	34.5971	65.7015
13139	31.1517	61.8376
129608	30.21	64.9176
6546	25.5768	55.5624
352375	36.7281	6.71083
177919	33.4434	61.8728
27060	33.5257	63.3271
57339	35.1978	68.832
322746	32.8856	67.3816
134779	32.5847	67.7846
131949	34.29	67.5776
385173	27.962	2.23679
375396	35.2157	-0.761198
284321	37.7259	70.2988
224575	36.6483	69.3757
52417	35.6049	68.3491
389988	34.8718	3.29159
287191	34.3387	67.5941
181682	34.2232	70.4487
403524	35.9047	4.39465
288899	34.0939	68.0242
291369	32.084	66.7282
51292	36.0636	69.0204
70486	31.4906	67.3836
387444	34.7652	5.66214
447555	42.2797	19.9533
306992	33.603	68.4587
490249	40.3625	44.3041
